record_id,n_stems,stem_diameter_1_cm,stem_diameter_2_cm,stem_diameter_3_cm,stem_diameter_4_cm,stem_diameter_5_cm,height_m,life_stage,physiological_condition,classification,county,latin_name_clean,common_name_clean,generic_name_clean,genus,species,combined_stem_diameter_cm,is_multistem,crown_radius_n_m,crown_radius_s_m,crown_radius_e_m,crown_radius_w_m,crown_radius_se_m,crown_radius_nw_m,crown_radius_ne_m,crown_radius_sw_m,crown_radius_minimum_bounding_circle,crown_radius_maximum,data_contributor_id
6add6553-c140-4bb5-abe2-0dd2cfaa8a5f,1,70.0,,,,,15.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,70.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
c9ca0462-b33d-4e14-9b3b-a5b5b3989d39,1,15.0,,,,,5.0,early_mature,good,urban,essex,crataegus monogyna,hawthorn,hawthorn,crataegus,monogyna,15.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
81de0b83-b1d9-4bd7-b191-dea637ffd07e,1,60.0,,,,,25.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,60.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
e8b123e4-7c1d-4b97-986f-7763f5bc0f7b,1,90.0,,,,,22.0,mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,90.0,False,10.0,10.0,10.0,10.0,,,,,10.0,10.0,C6
63f50dfc-0877-41fb-af20-a23d862815d0,1,75.0,,,,,25.0,mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,75.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
b3219b9e-4f98-4962-b38e-5648e939e13f,1,110.0,,,,,25.0,late_mature,good,urban,essex,aesculus hippocastanum,horse chestnut,horse chestnut,aesculus,hippocastanum,110.0,False,8.0,8.0,8.0,8.0,,,,,8.0,8.0,C6
c17244cf-6245-4af7-aee1-20346573b185,1,70.0,,,,,15.0,early_mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,70.0,False,9.0,9.0,9.0,9.0,,,,,9.0,9.0,C6
8e5ff5fe-27d8-460b-a6fe-9118d9c9a798,1,45.0,,,,,26.0,mature,good,urban,essex,tilia cordata,small leaved lime,lime,tilia,cordata,45.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
412f9e75-9c80-44dd-9046-3c539a809e34,1,45.0,,,,,28.0,mature,good,urban,essex,tilia cordata,small leaved lime,lime,tilia,cordata,45.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
32541acf-d19f-4f7d-ac79-90c2255e5a9b,1,110.0,,,,,25.0,late_mature,fair,urban,essex,aesculus hippocastanum,horse chestnut,horse chestnut,aesculus,hippocastanum,110.0,False,10.0,10.0,10.0,10.0,,,,,10.0,10.0,C6
f51bb497-3e35-4cc0-98ad-750122bd87b8,1,30.0,,,,,16.0,mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
e7fa00a4-a080-4712-81ac-3f4ed2e707f4,1,32.0,,,,,16.0,early_mature,good,urban,essex,abies sp.,fir,fir,abies,sp.,32.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
975d13f9-14d7-4ebd-bdc3-9f2ef6f8ed8f,1,15.0,,,,,7.0,early_mature,good,urban,essex,laurocerasus officinalis,cherry laurel,laurel,laurocerasus,officinalis,15.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
3535455e-08f4-4e6f-b508-a34db75a5639,1,25.0,,,,,12.0,mature,good,urban,essex,crataegus monogyna,hawthorn,hawthorn,crataegus,monogyna,25.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
ac889f5f-340f-45ed-b5c5-17499b130365,1,15.0,,,,,13.0,semi_mature,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,15.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
c6584606-08d3-40f6-8952-fc33f85281e6,1,10.0,,,,,12.0,semi_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,10.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
bbef4927-d64b-4a02-956e-10abe254ea0c,1,70.0,,,,,18.0,late_mature,dead,urban,essex,quercus robur,english oak,oak,quercus,robur,70.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
c37e7b2a-2d21-4781-91c6-ab6dae83c3f9,1,12.0,,,,,2.0,late_mature,poor,urban,essex,crataegus monogyna,hawthorn,hawthorn,crataegus,monogyna,12.0,False,0.5,0.5,0.5,0.5,,,,,0.5,0.5,C6
655b3b78-d4fb-4034-86a1-1c6971c4ee91,1,50.0,,,,,18.0,early_mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,50.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
056d0d8e-08b6-48d4-b17c-067bcb38914c,1,22.0,,,,,17.0,mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,22.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
d5f3584f-8d64-4b0f-9188-6c3b8a41793a,1,15.0,,,,,13.0,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,15.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
ab59c2db-52af-4ec5-baa0-ad01565e5522,1,50.0,,,,,15.0,early_mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,50.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
105e8d35-76ca-4b7d-bfa9-d7eb6b7e2e57,1,25.0,,,,,7.0,mature,fair,urban,essex,crataegus monogyna,hawthorn,hawthorn,crataegus,monogyna,25.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
3310104a-6068-47d5-9550-3f41fd9bb381,1,90.0,,,,,12.0,ancient,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,90.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
90ad14a2-0c98-4e2a-bcf7-637271271622,1,100.0,,,,,12.0,ancient,fair,urban,essex,acer campestre,field maple,field maple,acer,campestre,100.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
562f7bbd-697e-4e9b-b8e1-b29b91f8717a,1,16.0,,,,,8.0,early_mature,fair,urban,essex,cerasus avium,wild cherry,cherry,cerasus,avium,16.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
60fa3b44-47a8-4fa4-97e6-e654f5e9ce31,1,18.0,,,,,7.0,early_mature,fair,urban,essex,cerasus avium,wild cherry,cherry,cerasus,avium,18.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
b64409d6-6604-46eb-93f9-ea1493fb61fa,1,18.0,,,,,10.0,early_mature,fair,urban,essex,cerasus avium,wild cherry,cherry,cerasus,avium,18.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
e967a195-7442-449a-9436-3efb4eca6c27,1,18.0,,,,,10.0,early_mature,fair,urban,essex,cerasus avium,wild cherry,cherry,cerasus,avium,18.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
c0a4dbfa-31b6-4c44-a711-7a2fd9d7e082,1,65.0,,,,,12.0,mature,good,urban,essex,salix alba,white willow,willow,salix,alba,65.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
c83f7a6c-f685-43dd-ab19-cf32be7283d0,1,35.0,,,,,11.0,semi_mature,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
c61af119-46b0-4bd3-924c-417e41250194,1,100.0,,,,,13.0,mature,good,urban,essex,salix alba,white willow,willow,salix,alba,100.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
a21cacbf-9ed0-4f7d-90df-495059ca88e7,1,65.0,,,,,17.0,mature,good,urban,essex,salix alba,white willow,willow,salix,alba,65.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
e9208b79-bdd0-4437-953c-18b2d0d24ca9,1,120.0,,,,,14.0,mature,good,urban,essex,salix alba,white willow,willow,salix,alba,120.0,False,8.0,8.0,8.0,8.0,,,,,8.0,8.0,C6
f9dac1ed-eb89-4aeb-99bb-8e8dbd522866,1,35.0,,,,,11.0,semi_mature,good,urban,essex,acer platanoides,norway maple,norway maple,acer,platanoides,35.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
ff819416-85df-46b1-8613-997894827ed9,1,12.0,,,,,3.0,mature,fair,urban,essex,salix caprea,goat willow,willow,salix,caprea,12.0,False,2.0,2.0,2.0,2.0,,,,,2.0,2.0,C6
c649caf7-77bd-4461-af30-39e4304a4919,1,40.0,,,,,18.0,early_mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,40.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
7dfd9e53-4fd4-45f1-ba75-c2d9c1822f22,1,20.0,,,,,9.0,semi_mature,fair,urban,essex,chamaecyparis lawsoniana,lawson's cypress,cypress,chamaecyparis,lawsoniana,20.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
0bd3dd4a-31d7-42dd-982a-048ed32b9b42,1,20.0,,,,,10.0,early_mature,good,urban,essex,chamaecyparis lawsoniana,lawson's cypress,cypress,chamaecyparis,lawsoniana,20.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
48147c68-9db4-491f-be33-4f3d1dc232a9,1,15.0,,,,,7.0,mature,fair,urban,essex,malus sp.,apple,apple,malus,sp.,15.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
ffec34b0-aa18-4187-ad0e-215d239e85df,1,35.0,,,,,7.0,late_mature,fair,urban,essex,malus sp.,apple,apple,malus,sp.,35.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
d1ddadc7-fda7-4f4a-8c4c-6e8f180c719a,1,22.0,,,,,10.0,early_mature,good,urban,essex,chamaecyparis lawsoniana,lawson's cypress,cypress,chamaecyparis,lawsoniana,22.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
a28be74b-2b79-43de-8258-407842178034,1,50.0,,,,,22.0,mature,fair,urban,essex,salix alba,white willow,willow,salix,alba,50.0,False,8.0,8.0,8.0,8.0,,,,,8.0,8.0,C6
36f8ebfc-035d-45ee-bbd1-469a6ee84b5e,1,10.0,,,,,5.0,semi_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,10.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
432f6d75-9a74-4ee9-aad8-02a87743e2dd,1,27.0,,,,,18.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,27.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
3df5e5d3-4f62-4a2a-859a-f73d5c0d3361,1,30.0,,,,,15.0,early_mature,fair,urban,essex,pinus nigra,austrian and corsican pines,pine,pinus,nigra,30.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
a7703766-aaaf-4ab2-b6fc-ebf488dc829b,1,20.0,,,,,12.0,late_mature,fair,urban,essex,prunus spinosa,blackthorn,cherry,prunus,spinosa,20.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
7bf40e0f-c422-4d4a-b216-69acfb8cb630,1,8.0,,,,,12.0,mature,fair,urban,essex,prunus spinosa,blackthorn,cherry,prunus,spinosa,8.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
66940da9-a342-4bd5-b349-83c574e132f4,1,50.0,,,,,16.0,mature,good,urban,essex,malus sp.,apple,apple,malus,sp.,50.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
ec39db5f-9982-4da8-ae09-0e1b5945f2de,1,13.0,,,,,5.0,semi_mature,good,urban,essex,x cupressocyparis,leyland cypress,cypress,cupressocyparis,cupressocyparis,13.0,False,1.0,1.0,1.0,1.0,,,,,1.0,1.0,C6
c3c72e1f-c0e3-4916-87d8-1fed6f8d6360,1,21.0,,,,,12.0,early_mature,fair,urban,essex,pinus sp.,pine,pine,pinus,sp.,21.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
2ebe01d1-6909-42e8-9113-77841102b492,1,30.0,,,,,18.0,mature,fair,urban,essex,betula pendula,silver birch,birch,betula,pendula,30.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
471a425f-5c1d-4e46-a4ad-b8764194fcae,1,18.0,,,,,17.0,early_mature,fair,urban,essex,cerasus avium,wild cherry,cherry,cerasus,avium,18.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
d22f9b32-0e99-42ad-9a68-ee04b4c3c3e5,1,70.0,,,,,22.0,mature,good,urban,essex,cerasus avium,wild cherry,cherry,cerasus,avium,70.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
9fdea532-52bd-4d5d-9b3f-1f90bdd353ee,1,20.0,,,,,8.0,early_mature,fair,urban,essex,prunus sp.,prunus,cherry,prunus,sp.,20.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
599a5806-1520-49e9-a3e3-db57fd798bfc,1,70.0,,,,,20.0,early_mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,70.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
36a997ee-6c78-41d3-b5df-452bcd20314f,1,60.0,,,,,15.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,60.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
d78bb57a-6ccd-4bc8-879e-ebe1f6405c38,1,80.0,,,,,25.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,80.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
b0f73a98-4bbc-4244-9099-8a2e85eef050,1,20.0,,,,,15.0,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
ba36d649-6307-4ab4-a360-c579f31bfe4a,1,15.0,,,,,15.0,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,15.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
1e5a7e66-c33e-4686-a9be-804473277f65,1,23.0,,,,,2.5,mature,fair,urban,essex,crataegus monogyna,hawthorn,hawthorn,crataegus,monogyna,23.0,False,2.5,2.5,2.5,2.5,,,,,2.5,2.5,C6
91acb08e-5782-4f10-b741-4c2fe1475e89,1,50.0,,,,,13.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,50.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
b9a6fa0f-fc25-4069-96c7-2c287c794d16,1,40.0,,,,,15.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,40.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
75563a92-2f8d-4fb2-ad2e-6e7f7bf78fa8,1,50.0,,,,,15.0,mature,fair,urban,essex,tilia cordata,small leaved lime,lime,tilia,cordata,50.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
15b5bb18-62f4-4e78-b5a5-e0b90a7fb82e,1,45.0,,,,,13.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,45.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
8f4a174c-7bc2-4350-9932-529debcc79fc,1,50.0,,,,,8.0,mature,fair,urban,essex,tilia cordata,small leaved lime,lime,tilia,cordata,50.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
ac00a29e-d3c0-4bc1-9c78-1d5bb384ed13,1,50.0,,,,,15.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,50.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
8caff9fd-a4a8-48d2-bedc-dafebb0d0902,1,40.0,,,,,2.5,late_mature,poor,urban,essex,tilia cordata,small leaved lime,lime,tilia,cordata,40.0,False,1.0,1.0,1.0,1.0,,,,,1.0,1.0,C6
a928001a-6697-41e1-83fc-ee3e6e6781fe,1,40.0,,,,,2.5,late_mature,poor,urban,essex,tilia cordata,small leaved lime,lime,tilia,cordata,40.0,False,1.0,1.0,1.0,1.0,,,,,1.0,1.0,C6
b2040adc-9d00-407f-bd9d-74cd13add70b,1,40.0,,,,,2.5,late_mature,poor,urban,essex,tilia cordata,small leaved lime,lime,tilia,cordata,40.0,False,1.0,1.0,1.0,1.0,,,,,1.0,1.0,C6
ab789dfc-7223-4210-b6b2-98744a78e6bd,1,60.0,,,,,18.0,mature,fair,urban,essex,tilia cordata,small leaved lime,lime,tilia,cordata,60.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
47db9be0-94be-465d-a66d-47605ffc44be,1,30.0,,,,,17.0,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
d84af958-2c5f-42e3-af5d-cfe0bd3e49d4,1,90.0,,,,,25.0,mature,fair,urban,essex,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,90.0,False,9.0,9.0,9.0,9.0,,,,,9.0,9.0,C6
071e828b-82f1-4ca5-8d89-d833f05b824d,1,60.0,,,,,30.0,mature,fair,urban,essex,populus nigra,black poplar,poplar,populus,nigra,60.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
e39308fb-3e1a-4ebb-8601-e87a469b3b4f,1,60.0,,,,,30.0,mature,fair,urban,essex,populus nigra,black poplar,poplar,populus,nigra,60.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
ee1aab61-e8ec-4257-9e09-224a9cfc0dcd,1,25.0,,,,,18.0,early_mature,fair,urban,essex,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,25.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
56251077-d686-4aab-b0d3-b4d4c3a6f13b,1,27.0,,,,,16.0,semi_mature,fair,urban,essex,populus sp.,poplar,poplar,populus,sp.,27.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
36917ca9-1a7c-4c22-8d7a-dbf23746e46a,1,55.0,,,,,27.0,mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,55.0,False,8.0,8.0,8.0,8.0,,,,,8.0,8.0,C6
ffffe81e-101f-4ac9-be90-af6c4d5ca1cc,1,60.0,,,,,25.0,mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,60.0,False,10.0,10.0,10.0,10.0,,,,,10.0,10.0,C6
fd991ad4-8132-402f-8da7-4b4b2d93927c,1,100.0,,,,,25.0,mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,100.0,False,10.0,10.0,10.0,10.0,,,,,10.0,10.0,C6
efaed8b0-9377-41a6-83b3-b6cd1514c795,1,12.0,,,,,8.0,mature,fair,urban,essex,malus sylvestris,crab apple,apple,malus,sylvestris,12.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
58af0d37-3c1a-4df1-aec0-c87f84cb2ce8,1,20.0,,,,,16.0,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
34eee60b-45cf-4869-b663-16e24f555f6f,1,28.0,,,,,17.0,early_mature,fair,urban,essex,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,28.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
0439878e-3746-4583-aa02-2ec39d309b81,1,50.0,,,,,16.0,early_mature,good,urban,essex,ulmus sp.,elm,elm,ulmus,sp.,50.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
02b5230a-ce49-4bc2-a247-875e3ae8f2ec,1,25.0,,,,,17.0,semi_mature,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,25.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
7bb8ce51-a6b7-4d6e-96b0-2f09d8c6c42a,1,100.0,,,,,22.0,mature,fair,urban,essex,aesculus hippocastanum,horse chestnut,horse chestnut,aesculus,hippocastanum,100.0,False,9.0,9.0,9.0,9.0,,,,,9.0,9.0,C6
fe2e594e-5812-4d58-930a-8026b6bb1112,1,85.0,,,,,25.0,mature,fair,urban,essex,aesculus hippocastanum,horse chestnut,horse chestnut,aesculus,hippocastanum,85.0,False,9.0,9.0,9.0,9.0,,,,,9.0,9.0,C6
0abc4e61-b22e-4e4d-a5a8-4144e5ebc36d,1,12.0,,,,,7.0,semi_mature,good,urban,essex,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,12.0,False,2.0,2.0,2.0,2.0,,,,,2.0,2.0,C6
2089e742-eeb2-45e7-8ae6-d65762477b58,1,65.0,,,,,30.0,mature,good,urban,essex,quercus cerris,turkey oak,oak,quercus,cerris,65.0,False,12.0,12.0,12.0,12.0,,,,,12.0,12.0,C6
23b1f3fc-602d-440d-8efc-72667674179c,1,115.0,,,,,35.0,mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,115.0,False,9.0,9.0,9.0,9.0,,,,,9.0,9.0,C6
a4df8ae5-9611-4e03-bfdb-faeed27d62d9,1,115.0,,,,,30.0,mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,115.0,False,9.0,9.0,9.0,9.0,,,,,9.0,9.0,C6
4abd99a5-4270-45a4-a383-d25d4126cd31,1,110.0,,,,,30.0,mature,good,urban,essex,quercus cerris,turkey oak,oak,quercus,cerris,110.0,False,15.0,15.0,15.0,15.0,,,,,15.0,15.0,C6
e5edec06-817d-46d6-b750-527ab79a0a9c,1,90.0,,,,,20.0,late_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,90.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
aca4aedb-bfbb-410a-8184-e4f5fdfe10d4,1,90.0,,,,,13.0,ancient,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,90.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
a065f337-1cfe-4333-b7db-ecc8bf0cc33c,1,60.0,,,,,16.0,mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,60.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
4d0310c8-1f4d-40bb-a1b3-6897e4fd3926,1,70.0,,,,,18.0,early_mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,70.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
9a7b87ee-d5f6-436a-a24d-6b839523229f,1,70.0,,,,,18.0,mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,70.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
39a39d6a-64a8-4f98-b154-b5966640efe4,1,100.0,,,,,17.0,late_mature,good,urban,essex,salix alba,white willow,willow,salix,alba,100.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
078342f7-77f8-48cb-8277-dc9456c99186,1,60.0,,,,,15.0,mature,good,urban,essex,salix alba,white willow,willow,salix,alba,60.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
3711df52-6f11-45dc-bfa5-71c50384e282,1,120.0,,,,,17.0,mature,good,urban,essex,salix alba,white willow,willow,salix,alba,120.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
77567205-c974-473c-864f-41df46f3bfd9,1,70.0,,,,,15.0,mature,good,urban,essex,salix alba,white willow,willow,salix,alba,70.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
3952b316-4546-4a32-89a4-270576a62cc2,1,25.0,,,,,21.0,mature,fair,urban,essex,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,25.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
e2a109f2-f340-4784-bd22-abe0b9c660f9,1,50.0,,,,,20.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,50.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
7377f2a5-c9c8-4819-bb81-c3d2c963eda4,1,20.0,,,,,15.0,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
90601c3f-e553-419b-9b28-58e8ff2aef23,1,20.0,,,,,15.0,early_mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
447d0c18-53b7-4936-9c0b-cfeebbd010f9,1,50.0,,,,,12.0,mature,fair,urban,essex,salix caprea,goat willow,willow,salix,caprea,50.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
3e048c8e-dd5b-43b2-9286-c7ed99081a03,1,30.0,,,,,22.0,mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
bab7d983-f3a0-49f7-99e1-fac4e28fe4ce,1,40.0,,,,,17.0,early_mature,good,urban,essex,chamaecyparis lawsoniana,lawson's cypress,cypress,chamaecyparis,lawsoniana,40.0,False,4.0,4.0,4.0,4.0,,,,,4.0,4.0,C6
b8a03640-85e8-4e00-b103-b4162e0bc8e0,1,40.0,,,,,20.0,early_mature,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40.0,False,7.0,7.0,7.0,7.0,,,,,7.0,7.0,C6
566776b9-43cd-484a-9d94-66c38eb85c85,1,80.0,,,,,21.0,early_mature,good,urban,essex,quercus robur,english oak,oak,quercus,robur,80.0,False,6.0,6.0,6.0,6.0,,,,,6.0,6.0,C6
2134090e-23b4-43eb-92ef-3cd2d10f2dd8,1,90.0,,,,,18.0,mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,90.0,False,8.0,8.0,8.0,8.0,,,,,8.0,8.0,C6
dd7147ed-dd45-45a5-862b-4155720c95e5,1,55.0,,,,,13.0,early_mature,poor,urban,essex,quercus robur,english oak,oak,quercus,robur,55.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
b6481a91-1526-4470-93f8-94a9855468e6,1,70.0,,,,,15.0,early_mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,70.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
4f39c0a4-4823-45dc-a4a3-4175298383bc,1,75.0,,,,,17.0,early_mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,75.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
6e82f432-0b0c-442d-8f74-f73da55f24be,1,95.0,,,,,25.0,mature,good,urban,essex,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,95.0,False,10.0,10.0,10.0,10.0,,,,,10.0,10.0,C6
f46b7b21-aa6b-412e-b495-2c2622af695f,1,15.0,,,,,12.0,semi_mature,fair,urban,essex,ilex aquifolium,english holly,holly,ilex,aquifolium,15.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
401cc4f3-bc22-4af9-b145-cf153e7280a6,1,25.0,,,,,18.0,early_mature,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,25.0,False,5.0,5.0,5.0,5.0,,,,,5.0,5.0,C6
6db8db3d-520d-4f82-994c-dc36cf575ac6,1,20.0,,,,,15.0,semi_mature,good,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20.0,False,3.0,3.0,3.0,3.0,,,,,3.0,3.0,C6
